ID	Instrument	Prize	Px_fill	Site	Volume init	Volume fill	Date	Status	Note	Tag
0x41b	AUDUSD 	0.76	0.847	Buy	173000	0	2021-02-02 02:18:29.660	Done	 Butter diamond silver Butter	 tag3 tag8 tag8 tag8
0xd0b	EURCHF 	1.08	1.141	Buy	550000	0	2021-02-02 00:10:08.479	New	Wheat  Oil diamond silver	 tag7 tag7 tag4 tag4
0xd0b	EURCHF 	1.08	1.141	Buy	550000	0	2021-02-02 00:21:18.352	In_process	Wheat  Oil diamond silver	 tag7 tag7 tag4 tag4
0xd0b	EURCHF 	1.08	1.141	Buy	550000	0	2021-02-02 00:39:15.933	 Cansel	Wheat  Oil diamond silver	 tag7 tag7 tag4 tag4
0xd0b	EURCHF 	1.08	1.141	Buy	550000	0	2021-02-02 01:08:05.033	Done	Wheat  Oil diamond silver	 tag7 tag7 tag4 tag4
0xb33	EURCHF 	1.08	1.139	 Sell	472000	0	2021-02-02 00:09:45.822	New	 Soil  Oil diamond Ore	 tag4 tag6 tag7 tag2
0xb33	EURCHF 	1.08	1.139	 Sell	472000	0	2021-02-02 00:20:17.656	In_process	 Soil  Oil diamond Ore	 tag4 tag6 tag7 tag2
0xb33	EURCHF 	1.08	1.139	 Sell	472000	223000	2021-02-02 00:36:58.498	 PartialFill	 Soil  Oil diamond Ore	 tag4 tag6 tag7 tag2
0xb33	EURCHF 	1.08	1.139	 Sell	472000	223000	2021-02-02 01:03:23.037	Done	 Soil  Oil diamond Ore	 tag4 tag6 tag7 tag2
0x59b	EURUSD 	1.2	1.175	Buy	236000	0	2021-02-02 00:04:08.360	New	 diamond silverWheat  Goodbye	 tag7 tag9 tag4
0x59b	EURUSD 	1.2	1.175	Buy	236000	0	2021-02-02 00:07:11.762	In_process	 diamond silverWheat  Goodbye	 tag7 tag9 tag4
0x59b	EURUSD 	1.2	1.175	Buy	236000	0	2021-02-02 00:11:00.909	 Cansel	 diamond silverWheat  Goodbye	 tag7 tag9 tag4
0x59b	EURUSD 	1.2	1.175	Buy	236000	0	2021-02-02 00:15:45.775	Done	 diamond silverWheat  Goodbye	 tag7 tag9 tag4
0x5ee	GBRJPY 	143.61	144.37	Buy	250000	0	2021-02-02 00:12:39.092	New	Bercut Oil OreWheat 	 tag8 tag1 tag6 tag1
0x5ee	GBRJPY 	143.61	144.37	Buy	250000	0	2021-02-02 00:28:32.941	In_process	Bercut Oil OreWheat 	 tag8 tag1 tag6 tag1
0x5ee	GBRJPY 	143.61	144.37	Buy	250000	250000	2021-02-02 00:56:27.078	Fill	Bercut Oil OreWheat 	 tag8 tag1 tag6 tag1
0x5ee	GBRJPY 	143.61	144.37	Buy	250000	250000	2021-02-02 01:45:32.410	Done	Bercut Oil OreWheat 	 tag8 tag1 tag6 tag1
0x1091	EURPLN 	4.5	4.486	 Sell	698000	0	2021-02-02 00:02:21.260	New	 Oil diamond Ore silver	 tag8 tag9 tag4
0x1091	EURPLN 	4.5	4.486	 Sell	698000	0	2021-02-02 00:03:49.048	In_process	 Oil diamond Ore silver	 tag8 tag9 tag4
0x1091	EURPLN 	4.5	4.486	 Sell	698000	487000	2021-02-02 00:05:30.499	 PartialFill	 Oil diamond Ore silver	 tag8 tag9 tag4
0x1091	EURPLN 	4.5	4.486	 Sell	698000	487000	2021-02-02 00:07:25.795	Done	 Oil diamond Ore silver	 tag8 tag9 tag4
0x4ff	EURJPY 	126.39	127.04	Buy	211000	0	2021-02-02 00:10:48.234	New	Wheat  Oil diamond silver	 tag7 tag9 tag1 tag4
0x4ff	EURJPY 	126.39	127.04	Buy	211000	0	2021-02-02 00:23:10.234	In_process	Wheat  Oil diamond silver	 tag7 tag9 tag1 tag4
0x4ff	EURJPY 	126.39	127.04	Buy	211000	45000	2021-02-02 00:43:32.471	 PartialFill	Wheat  Oil diamond silver	 tag7 tag9 tag1 tag4
0x4ff	EURJPY 	126.39	127.04	Buy	211000	45000	2021-02-02 01:17:05.184	Done	Wheat  Oil diamond silver	 tag7 tag9 tag1 tag4
0xc87	EURUSD 	1.2	1.175	Buy	528000	0	2021-02-02 00:04:03.490	New	 diamond silverWheat  Goodbye	 tag2 tag1 tag6
0xc87	EURUSD 	1.2	1.175	Buy	528000	0	2021-02-02 00:07:01.372	In_process	 diamond silverWheat  Goodbye	 tag2 tag1 tag6
0xc87	EURUSD 	1.2	1.175	Buy	528000	528000	2021-02-02 00:10:42.080	Fill	 diamond silverWheat  Goodbye	 tag2 tag1 tag6
0xc87	EURUSD 	1.2	1.175	Buy	528000	528000	2021-02-02 00:15:17.743	Done	 diamond silverWheat  Goodbye	 tag2 tag1 tag6
0x401	EURPLN 	4.5	4.483	 Sell	169000	0	2021-02-02 00:02:51.045	New	 Oil diamond silver Soil 	 tag3 tag5
0x401	EURPLN 	4.5	4.483	 Sell	169000	0	2021-02-02 00:04:44.317	In_process	 Oil diamond silver Soil 	 tag3 tag5
0x401	EURPLN 	4.5	4.483	 Sell	169000	169000	2021-02-02 00:06:56.038	Fill	 Oil diamond silver Soil 	 tag3 tag5
0x401	EURPLN 	4.5	4.483	 Sell	169000	169000	2021-02-02 00:09:31.064	Done	 Oil diamond silver Soil 	 tag3 tag5
0x247	USDCHF 	0.9	0.9	Buy	96000	0	2021-02-02 00:06:40.587	New	 OreBercut Oil Oil	 tag9 tag7 tag7 tag7
0x247	USDCHF 	0.9	0.9	Buy	96000	0	2021-02-02 00:12:38.991	In_process	 OreBercut Oil Oil	 tag9 tag7 tag7 tag7
0x247	USDCHF 	0.9	0.9	Buy	96000	0	2021-02-02 00:20:58.966	 Cansel	 OreBercut Oil Oil	 tag9 tag7 tag7 tag7
0x247	USDCHF 	0.9	0.9	Buy	96000	0	2021-02-02 00:32:38.795	Done	 OreBercut Oil Oil	 tag9 tag7 tag7 tag7
0x91b	EURJPY 	126.39	127.07	 Sell	384000	0	2021-02-02 00:11:16.253	New	Wheat  Oil diamond Soil 	 tag5 tag7 tag4 tag6
0x91b	EURJPY 	126.39	127.07	 Sell	384000	0	2021-02-02 00:24:28.983	In_process	Wheat  Oil diamond Soil 	 tag5 tag7 tag4 tag6
0x91b	EURJPY 	126.39	127.07	 Sell	384000	147000	2021-02-02 00:46:35.577	 PartialFill	Wheat  Oil diamond Soil 	 tag5 tag7 tag4 tag6
0x91b	EURJPY 	126.39	127.07	 Sell	384000	147000	2021-02-02 01:23:37.253	Done	Wheat  Oil diamond Soil 	 tag5 tag7 tag4 tag6
0x14f9	AUDUSD 	0.76	0.76	Buy	883000	0	2021-02-02 00:14:51.964	New	 Butter diamond silver Butter	 tag6 tag3 tag1
0x14f9	AUDUSD 	0.76	0.76	Buy	883000	0	2021-02-02 00:35:27.918	In_process	 Butter diamond silver Butter	 tag6 tag3 tag1
0x14f9	AUDUSD 	0.76	0.76	Buy	883000	780000	2021-02-02 01:14:24.353	 PartialFill	 Butter diamond silver Butter	 tag6 tag3 tag1
0x14f9	AUDUSD 	0.76	0.76	Buy	883000	780000	2021-02-02 02:28:02.289	Done	 Butter diamond silver Butter	 tag6 tag3 tag1
0x152e	GBPUSD 	1.37	1.342	Buy	892000	0	2021-02-02 00:04:35.672	New	 diamond silverBercut Oil	 tag4 tag5 tag4 tag6
0x152e	GBPUSD 	1.37	1.342	Buy	892000	0	2021-02-02 00:08:06.550	In_process	 diamond silverBercut Oil	 tag4 tag5 tag4 tag6
0x152e	GBPUSD 	1.37	1.342	Buy	892000	796000	2021-02-02 00:12:35.400	 PartialFill	 diamond silverBercut Oil	 tag4 tag5 tag4 tag6
0x152e	GBPUSD 	1.37	1.342	Buy	892000	796000	2021-02-02 00:18:17.849	Done	 diamond silverBercut Oil	 tag4 tag5 tag4 tag6
0x1365	USDCHF 	0.9	0.862	Buy	817000	0	2021-02-02 00:06:11.604	New	 OreWheat  Oil Oil	 tag1 tag1 tag4
0x1365	USDCHF 	0.9	0.862	Buy	817000	0	2021-02-02 00:11:32.791	In_process	 OreWheat  Oil Oil	 tag1 tag1 tag4
0x1365	USDCHF 	0.9	0.862	Buy	817000	817000	2021-02-02 00:18:52.305	Fill	 OreWheat  Oil Oil	 tag1 tag1 tag4
0x1365	USDCHF 	0.9	0.862	Buy	817000	817000	2021-02-02 00:28:55.685	Done	 OreWheat  Oil Oil	 tag1 tag1 tag4
0x1403	GBPUSD 	1.37	1.341	Buy	843000	0	2021-02-02 00:04:44.320	New	 diamond Soil Bercut Oil	 tag3 tag3 tag5 tag7
0x1403	GBPUSD 	1.37	1.341	Buy	843000	0	2021-02-02 00:08:24.386	In_process	 diamond Soil Bercut Oil	 tag3 tag3 tag5 tag7
0x1403	GBPUSD 	1.37	1.341	Buy	843000	711000	2021-02-02 00:13:06.535	 PartialFill	 diamond Soil Bercut Oil	 tag3 tag3 tag5 tag7
0x1403	GBPUSD 	1.37	1.341	Buy	843000	711000	2021-02-02 00:19:08.670	Done	 diamond Soil Bercut Oil	 tag3 tag3 tag5 tag7
0xe3e	USDPLN 	3.7	3.697	Buy	600000	0	2021-02-02 00:00:22.890	New	 diamond Ore silver Soil 	 tag1 tag1 tag2 tag3
0xe3e	USDPLN 	3.7	3.697	Buy	600000	0	2021-02-02 00:00:32.638	In_process	 diamond Ore silver Soil 	 tag1 tag1 tag2 tag3
0xe3e	USDPLN 	3.7	3.697	Buy	600000	600000	2021-02-02 00:00:43.156	Fill	 diamond Ore silver Soil 	 tag1 tag1 tag2 tag3
0xe3e	USDPLN 	3.7	3.697	Buy	600000	600000	2021-02-02 00:00:54.691	Done	 diamond Ore silver Soil 	 tag1 tag1 tag2 tag3
0x13aa	AUDUSD 	0.76	0.846	 Sell	828000	0	2021-02-02 00:14:12.898	New	 Butter diamond silver Butter	 tag1 tag8 tag9
0x13aa	AUDUSD 	0.76	0.846	 Sell	828000	0	2021-02-02 00:33:21.208	In_process	 Butter diamond silver Butter	 tag1 tag8 tag9
0x13aa	AUDUSD 	0.76	0.846	 Sell	828000	0	2021-02-02 01:08:49.856	 Cansel	 Butter diamond silver Butter	 tag1 tag8 tag9
0x13aa	AUDUSD 	0.76	0.846	 Sell	828000	0	2021-02-02 02:14:30.095	Done	 Butter diamond silver Butter	 tag1 tag8 tag9
0x11f	EURUSD 	1.2	1.176	 Sell	48000	0	2021-02-02 00:03:57.240	New	 diamond silverWheat  Butter	 tag6 tag9 tag3 tag8
0x11f	EURUSD 	1.2	1.176	 Sell	48000	0	2021-02-02 00:06:50.960	In_process	 diamond silverWheat  Butter	 tag6 tag9 tag3 tag8
0x11f	EURUSD 	1.2	1.176	 Sell	48000	48000	2021-02-02 00:10:24.290	Fill	 diamond silverWheat  Butter	 tag6 tag9 tag3 tag8
0x11f	EURUSD 	1.2	1.176	 Sell	48000	48000	2021-02-02 00:14:49.702	Done	 diamond silverWheat  Butter	 tag6 tag9 tag3 tag8
0x532	GBRJPY 	143.61	144.42	 Sell	219000	0	2021-02-02 00:13:24.752	New	 Butter Oil OreBercut	 tag3 tag9 tag5 tag7
0x532	GBRJPY 	143.61	144.42	 Sell	219000	0	2021-02-02 00:30:50.893	In_process	 Butter Oil OreBercut	 tag3 tag9 tag5 tag7
0x532	GBRJPY 	143.61	144.42	 Sell	219000	0	2021-02-02 01:02:16.725	 Cansel	 Butter Oil OreBercut	 tag3 tag9 tag5 tag7
0x532	GBRJPY 	143.61	144.42	 Sell	219000	0	2021-02-02 01:58:58.382	Done	 Butter Oil OreBercut	 tag3 tag9 tag5 tag7
0x9ea	GBPUSD 	1.37	1.341	Buy	418000	0	2021-02-02 00:04:50.646	New	 diamond Soil  Butter Oil	 tag9 tag6 tag9 tag6
0x9ea	GBPUSD 	1.37	1.341	Buy	418000	0	2021-02-02 00:08:37.108	In_process	 diamond Soil  Butter Oil	 tag9 tag6 tag9 tag6
0x9ea	GBPUSD 	1.37	1.341	Buy	418000	418000	2021-02-02 00:13:30.015	Fill	 diamond Soil  Butter Oil	 tag9 tag6 tag9 tag6
0x9ea	GBPUSD 	1.37	1.341	Buy	418000	418000	2021-02-02 00:19:47.184	Done	 diamond Soil  Butter Oil	 tag9 tag6 tag9 tag6
0xbc3	USDCAD 	0.78	0.878	 Sell	496000	0	2021-02-02 00:16:13.753	New	 Goodbye diamond Soil  Oil	 tag2 tag2 tag3 tag9
0xbc3	USDCAD 	0.78	0.878	 Sell	496000	0	2021-02-02 00:40:03.349	In_process	 Goodbye diamond Soil  Oil	 tag2 tag2 tag3 tag9
0xbc3	USDCAD 	0.78	0.878	 Sell	496000	246000	2021-02-02 01:27:04.515	 PartialFill	 Goodbye diamond Soil  Oil	 tag2 tag2 tag3 tag9
0xbc3	USDCAD 	0.78	0.878	 Sell	496000	246000	2021-02-02 02:59:50.239	Done	 Goodbye diamond Soil  Oil	 tag2 tag2 tag3 tag9
0x11c5	EURCHF 	1.08	1.135	 Sell	749000	0	2021-02-02 00:09:11.213	New	 Soil  Oil diamond Ore	 tag6 tag9 tag2
0x11c5	EURCHF 	1.08	1.135	 Sell	749000	0	2021-02-02 00:18:47.524	In_process	 Soil  Oil diamond Ore	 tag6 tag9 tag2
0x11c5	EURCHF 	1.08	1.135	 Sell	749000	561000	2021-02-02 00:33:40.526	 PartialFill	 Soil  Oil diamond Ore	 tag6 tag9 tag2
0x11c5	EURCHF 	1.08	1.135	 Sell	749000	561000	2021-02-02 00:56:43.484	Done	 Soil  Oil diamond Ore	 tag6 tag9 tag2
0xde0	USDJPY 	105.02	104.54	 Sell	585000	0	2021-02-02 00:07:52.926	New	 silver Goodbye Oil diamond	 tag1 tag7 tag8 tag5
0xde0	USDJPY 	105.02	104.54	 Sell	585000	0	2021-02-02 00:15:28.477	In_process	 silver Goodbye Oil diamond	 tag1 tag7 tag8 tag5
0xde0	USDJPY 	105.02	104.54	 Sell	585000	0	2021-02-02 00:26:39.775	 Cansel	 silver Goodbye Oil diamond	 tag1 tag7 tag8 tag5
0xde0	USDJPY 	105.02	104.54	 Sell	585000	0	2021-02-02 00:43:06.142	Done	 silver Goodbye Oil diamond	 tag1 tag7 tag8 tag5
0x479	GBRJPY 	143.61	144.42	 Sell	189000	0	2021-02-02 00:13:26.872	New	 Butter Oil OreBercut	 tag5 tag5 tag1
0x479	GBRJPY 	143.61	144.42	 Sell	189000	0	2021-02-02 00:30:56.383	In_process	 Butter Oil OreBercut	 tag5 tag5 tag1
0x479	GBRJPY 	143.61	144.42	 Sell	189000	189000	2021-02-02 01:02:31.167	Fill	 Butter Oil OreBercut	 tag5 tag5 tag1
0x479	GBRJPY 	143.61	144.42	 Sell	189000	189000	2021-02-02 01:59:32.614	Done	 Butter Oil OreBercut	 tag5 tag5 tag1
0x481	EURCHF 	1.08	1.137	 Sell	190000	0	2021-02-02 00:09:30.061	New	 Soil  Oil diamond Ore	 tag9 tag6 tag9 tag4
0x481	EURCHF 	1.08	1.137	 Sell	190000	0	2021-02-02 00:19:37.008	In_process	 Soil  Oil diamond Ore	 tag9 tag6 tag9 tag4
0x481	EURCHF 	1.08	1.137	 Sell	190000	190000	2021-02-02 00:35:30.309	Fill	 Soil  Oil diamond Ore	 tag9 tag6 tag9 tag4
0x481	EURCHF 	1.08	1.137	 Sell	190000	190000	2021-02-02 01:00:25.859	Done	 Soil  Oil diamond Ore	 tag9 tag6 tag9 tag4
0x7d1	EURCHF 	1.08	1.08	Buy	330000	0	2021-02-02 00:09:53.200	New	 Soil  Oil diamond Ore	 tag2 tag7 tag4 tag9
0x7d1	EURCHF 	1.08	1.08	Buy	330000	0	2021-02-02 00:20:38.960	In_process	 Soil  Oil diamond Ore	 tag2 tag7 tag4 tag9
0x7d1	EURCHF 	1.08	1.08	Buy	330000	109000	2021-02-02 00:37:45.377	 PartialFill	 Soil  Oil diamond Ore	 tag2 tag7 tag4 tag9
0x7d1	EURCHF 	1.08	1.08	Buy	330000	109000	2021-02-02 01:05:00.943	Done	 Soil  Oil diamond Ore	 tag2 tag7 tag4 tag9
0x2fc	GBRJPY 	143.61	144.38	Buy	126000	0	2021-02-02 00:12:44.451	New	Bercut Oil OreWheat 	 tag3 tag5 tag1 tag1
0x2fc	GBRJPY 	143.61	144.38	Buy	126000	0	2021-02-02 00:28:46.070	In_process	Bercut Oil OreWheat 	 tag3 tag5 tag1 tag1
0x2fc	GBRJPY 	143.61	144.38	Buy	126000	16000	2021-02-02 00:57:02.463	 PartialFill	Bercut Oil OreWheat 	 tag3 tag5 tag1 tag1
0x2fc	GBRJPY 	143.61	144.38	Buy	126000	16000	2021-02-02 01:46:52.243	Done	Bercut Oil OreWheat 	 tag3 tag5 tag1 tag1
0xcdc	USDJPY 	105.02	105.02	Buy	542000	0	2021-02-02 00:08:18.151	New	 silver Goodbye Oil diamond	 tag7 tag2 tag3 tag2
0xcdc	USDJPY 	105.02	105.02	Buy	542000	0	2021-02-02 00:16:33.723	In_process	 silver Goodbye Oil diamond	 tag7 tag2 tag3 tag2
0xcdc	USDJPY 	105.02	105.02	Buy	542000	0	2021-02-02 00:28:54.685	 Cansel	 silver Goodbye Oil diamond	 tag7 tag2 tag3 tag2
0xcdc	USDJPY 	105.02	105.02	Buy	542000	0	2021-02-02 00:47:23.525	Done	 silver Goodbye Oil diamond	 tag7 tag2 tag3 tag2
0xf78	USDCAD 	0.78	0.873	 Sell	652000	0	2021-02-02 00:15:30.823	New	 Goodbye diamond silver Goodbye	 tag9 tag6 tag7 tag9
0xf78	USDCAD 	0.78	0.873	 Sell	652000	0	2021-02-02 00:37:37.938	In_process	 Goodbye diamond silver Goodbye	 tag9 tag6 tag7 tag9
0xf78	USDCAD 	0.78	0.873	 Sell	652000	425000	2021-02-02 01:20:18.626	 PartialFill	 Goodbye diamond silver Goodbye	 tag9 tag6 tag7 tag9
0xf78	USDCAD 	0.78	0.873	 Sell	652000	425000	2021-02-02 02:42:40.240	Done	 Goodbye diamond silver Goodbye	 tag9 tag6 tag7 tag9
0x74c	EURJPY 	126.39	127.04	 Sell	308000	0	2021-02-02 00:10:45.905	New	Wheat  Oil diamond silver	 tag4 tag9
0x74c	EURJPY 	126.39	127.04	 Sell	308000	0	2021-02-02 00:23:01.300	In_process	Wheat  Oil diamond silver	 tag4 tag9
0x74c	EURJPY 	126.39	127.04	 Sell	308000	95000	2021-02-02 00:43:11.404	 PartialFill	Wheat  Oil diamond silver	 tag4 tag9
0x74c	EURJPY 	126.39	127.04	 Sell	308000	95000	2021-02-02 01:16:20.451	Done	Wheat  Oil diamond silver	 tag4 tag9
0x131b	EURJPY 	126.39	127.07	 Sell	805000	0	2021-02-02 00:11:13.487	New	Wheat  Oil diamond silver	 tag2 tag8 tag2 tag9
0x131b	EURJPY 	126.39	127.07	 Sell	805000	0	2021-02-02 00:24:19.166	In_process	Wheat  Oil diamond silver	 tag2 tag8 tag2 tag9
0x131b	EURJPY 	126.39	127.07	 Sell	805000	648000	2021-02-02 00:46:13.661	 PartialFill	Wheat  Oil diamond silver	 tag2 tag8 tag2 tag9
0x131b	EURJPY 	126.39	127.07	 Sell	805000	648000	2021-02-02 01:22:50.468	Done	Wheat  Oil diamond silver	 tag2 tag8 tag2 tag9
0xd1a	EURPLN 	4.5	4.485	Buy	552000	0	2021-02-02 00:02:28.935	New	 Oil diamond Ore silver	 tag7 tag1 tag9 tag2
0xd1a	EURPLN 	4.5	4.485	Buy	552000	0	2021-02-02 00:04:02.988	In_process	 Oil diamond Ore silver	 tag7 tag1 tag9 tag2
0xd1a	EURPLN 	4.5	4.485	Buy	552000	552000	2021-02-02 00:05:50.308	Fill	 Oil diamond Ore silver	 tag7 tag1 tag9 tag2
0xd1a	EURPLN 	4.5	4.485	Buy	552000	552000	2021-02-02 00:07:53.632	Done	 Oil diamond Ore silver	 tag7 tag1 tag9 tag2
0x1169	EURJPY 	126.39	127.05	Buy	733000	0	2021-02-02 00:10:55.369	New	Wheat  Oil diamond silver	 tag4 tag7 tag3 tag3
0x1169	EURJPY 	126.39	127.05	Buy	733000	0	2021-02-02 00:23:28.875	In_process	Wheat  Oil diamond silver	 tag4 tag7 tag3 tag3
0x1169	EURJPY 	126.39	127.05	Buy	733000	733000	2021-02-02 00:44:14.040	Fill	Wheat  Oil diamond silver	 tag4 tag7 tag3 tag3
0x1169	EURJPY 	126.39	127.05	Buy	733000	733000	2021-02-02 01:18:34.691	Done	Wheat  Oil diamond silver	 tag4 tag7 tag3 tag3
0x173e	USDPLN 	3.7	3.698	 Sell	979000	0	2021-02-02 00:00:14.436	New	 Oil Oil diamond Ore	 tag3 tag9 tag5 tag1
0x173e	USDPLN 	3.7	3.698	 Sell	979000	0	2021-02-02 00:00:20.603	In_process	 Oil Oil diamond Ore	 tag3 tag9 tag5 tag1
0x173e	USDPLN 	3.7	3.698	 Sell	979000	958000	2021-02-02 00:00:26.485	 PartialFill	 Oil Oil diamond Ore	 tag3 tag9 tag5 tag1
0x173e	USDPLN 	3.7	3.698	 Sell	979000	958000	2021-02-02 00:00:32.145	Done	 Oil Oil diamond Ore	 tag3 tag9 tag5 tag1
0xb7	EURUSD 	1.2	1.2	Buy	31000	0	2021-02-02 00:03:20.510	New	 Oil Ore Soil Bercut	 tag9 tag7 tag3 tag2
0xb7	EURUSD 	1.2	1.2	Buy	31000	0	2021-02-02 00:05:38.467	In_process	 Oil Ore Soil Bercut	 tag9 tag7 tag3 tag2
0xb7	EURUSD 	1.2	1.2	Buy	31000	0	2021-02-02 00:08:24.885	 Cansel	 Oil Ore Soil Bercut	 tag9 tag7 tag3 tag2
0xb7	EURUSD 	1.2	1.2	Buy	31000	0	2021-02-02 00:11:43.327	Done	 Oil Ore Soil Bercut	 tag9 tag7 tag3 tag2
0x998	EURPLN 	4.5	4.483	 Sell	404000	0	2021-02-02 00:02:50.471	New	 Oil diamond silver Soil 	 tag9 tag1 tag2 tag5
0x998	EURPLN 	4.5	4.483	 Sell	404000	0	2021-02-02 00:04:42.694	In_process	 Oil diamond silver Soil 	 tag9 tag1 tag2 tag5
0x998	EURPLN 	4.5	4.483	 Sell	404000	404000	2021-02-02 00:06:53.252	Fill	 Oil diamond silver Soil 	 tag9 tag1 tag2 tag5
0x998	EURPLN 	4.5	4.483	 Sell	404000	404000	2021-02-02 00:09:26.177	Done	 Oil diamond silver Soil 	 tag9 tag1 tag2 tag5
0x18a	AUDUSD 	0.76	0.843	Buy	65000	0	2021-02-02 00:13:49.709	New	 Butter Oil OreBercut	 tag8 tag7 tag7 tag3
0x18a	AUDUSD 	0.76	0.843	Buy	65000	0	2021-02-02 00:32:08.918	In_process	 Butter Oil OreBercut	 tag8 tag7 tag7 tag3
0x18a	AUDUSD 	0.76	0.843	Buy	65000	5000	2021-02-02 01:05:38.612	 PartialFill	 Butter Oil OreBercut	 tag8 tag7 tag7 tag3
0x18a	AUDUSD 	0.76	0.843	Buy	65000	5000	2021-02-02 02:06:54.231	Done	 Butter Oil OreBercut	 tag8 tag7 tag7 tag3
0x20a	EURCHF 	1.08	1.138	Buy	86000	0	2021-02-02 00:09:39.801	New	 Soil  Oil diamond Ore	 tag8 tag2 tag2
0x20a	EURCHF 	1.08	1.138	Buy	86000	0	2021-02-02 00:20:01.977	In_process	 Soil  Oil diamond Ore	 tag8 tag2 tag2
0x20a	EURCHF 	1.08	1.138	Buy	86000	86000	2021-02-02 00:36:23.123	Fill	 Soil  Oil diamond Ore	 tag8 tag2 tag2
0x20a	EURCHF 	1.08	1.138	Buy	86000	86000	2021-02-02 01:02:13.054	Done	 Soil  Oil diamond Ore	 tag8 tag2 tag2
0x794	EURPLN 	4.5	4.489	 Sell	320000	0	2021-02-02 00:01:41.817	New	 Oil Oil diamond diamond	 tag9 tag4 tag6
0x794	EURPLN 	4.5	4.489	 Sell	320000	0	2021-02-02 00:02:40.769	In_process	 Oil Oil diamond diamond	 tag9 tag4 tag6
0x794	EURPLN 	4.5	4.489	 Sell	320000	0	2021-02-02 00:03:45.721	 Cansel	 Oil Oil diamond diamond	 tag9 tag4 tag6
0x794	EURPLN 	4.5	4.489	 Sell	320000	0	2021-02-02 00:04:57.005	Done	 Oil Oil diamond diamond	 tag9 tag4 tag6
0x175	GBRJPY 	143.61	144.38	 Sell	62000	0	2021-02-02 00:12:43.268	New	Bercut Oil OreWheat 	 tag2 tag2 tag4 tag5
0x175	GBRJPY 	143.61	144.38	 Sell	62000	0	2021-02-02 00:28:43.968	In_process	Bercut Oil OreWheat 	 tag2 tag2 tag4 tag5
0x175	GBRJPY 	143.61	144.38	 Sell	62000	62000	2021-02-02 00:56:55.287	Fill	Bercut Oil OreWheat 	 tag2 tag2 tag4 tag5
0x175	GBRJPY 	143.61	144.38	 Sell	62000	62000	2021-02-02 01:46:36.854	Done	Bercut Oil OreWheat 	 tag2 tag2 tag4 tag5
0x1113	EURPLN 	4.5	4.489	Buy	719000	0	2021-02-02 00:01:46.508	New	 Oil Oil diamond Ore	 tag5 tag8 tag7 tag3
0x1113	EURPLN 	4.5	4.489	Buy	719000	0	2021-02-02 00:02:49.551	In_process	 Oil Oil diamond Ore	 tag5 tag8 tag7 tag3
0x1113	EURPLN 	4.5	4.489	Buy	719000	0	2021-02-02 00:03:58.968	 Cansel	 Oil Oil diamond Ore	 tag5 tag8 tag7 tag3
0x1113	EURPLN 	4.5	4.489	Buy	719000	0	2021-02-02 00:05:14.222	Done	 Oil Oil diamond Ore	 tag5 tag8 tag7 tag3
0xb5d	AUDUSD 	0.76	0.846	 Sell	479000	0	2021-02-02 00:14:11.707	New	 Butter Oil silver Butter	 tag7 tag9 tag6
0xb5d	AUDUSD 	0.76	0.846	 Sell	479000	0	2021-02-02 00:33:18.060	In_process	 Butter Oil silver Butter	 tag7 tag9 tag6
0xb5d	AUDUSD 	0.76	0.846	 Sell	479000	479000	2021-02-02 01:08:40.005	Fill	 Butter Oil silver Butter	 tag7 tag9 tag6
0xb5d	AUDUSD 	0.76	0.846	 Sell	479000	479000	2021-02-02 02:14:07.305	Done	 Butter Oil silver Butter	 tag7 tag9 tag6
0x16ff	EURPLN 	4.5	4.488	Buy	969000	0	2021-02-02 00:01:58.339	New	 Oil Oil diamond Ore	 tag7 tag8 tag7 tag6
0x16ff	EURPLN 	4.5	4.488	Buy	969000	0	2021-02-02 00:03:09.224	In_process	 Oil Oil diamond Ore	 tag7 tag8 tag7 tag6
0x16ff	EURPLN 	4.5	4.488	Buy	969000	969000	2021-02-02 00:04:28.213	Fill	 Oil Oil diamond Ore	 tag7 tag8 tag7 tag6
0x16ff	EURPLN 	4.5	4.488	Buy	969000	969000	2021-02-02 00:05:57.477	Done	 Oil Oil diamond Ore	 tag7 tag8 tag7 tag6
0x1617	EURCHF 	1.08	1.137	 Sell	930000	0	2021-02-02 00:09:28.918	New	 Soil  Oil diamond Ore	 tag7 tag1 tag8 tag2
0x1617	EURCHF 	1.08	1.137	 Sell	930000	0	2021-02-02 00:19:32.013	In_process	 Soil  Oil diamond Ore	 tag7 tag1 tag8 tag2
0x1617	EURCHF 	1.08	1.137	 Sell	930000	930000	2021-02-02 00:35:19.043	Fill	 Soil  Oil diamond Ore	 tag7 tag1 tag8 tag2
0x1617	EURCHF 	1.08	1.137	 Sell	930000	930000	2021-02-02 01:00:03.738	Done	 Soil  Oil diamond Ore	 tag7 tag1 tag8 tag2
0x14f3	EURJPY 	126.39	127.06	Buy	882000	0	2021-02-02 00:11:09.584	New	Wheat  Oil diamond silver	 tag8 tag8 tag9
0x14f3	EURJPY 	126.39	127.06	Buy	882000	0	2021-02-02 00:24:09.556	In_process	Wheat  Oil diamond silver	 tag8 tag8 tag9
0x14f3	EURJPY 	126.39	127.06	Buy	882000	778000	2021-02-02 00:45:50.390	 PartialFill	Wheat  Oil diamond silver	 tag8 tag8 tag9
0x14f3	EURJPY 	126.39	127.06	Buy	882000	778000	2021-02-02 01:22:01.591	Done	Wheat  Oil diamond silver	 tag8 tag8 tag9
